release_note_id,review_id,similarity,lcs_length,time_diff_days,release_note,review
slack-254,29d04ab6-4034-4bb9-b8f0-4af1bc5b7b09,0.17718656946111608,1,103,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Unable to install slack in my new mobile It will reach 99%and stuck at that point and gives error Can you please help me with that
slack-254,a356ce86-c463-4505-8781-567dd8705b20,0.17716143583429272,1,257,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Notifications appearing after seeing the message. So many lags, no matter if I bring 30mbps speed internet or 150mbps speed. SLACK will always delay the notifications, full of bugs"
slack-251,4adaa2da-6005-4ed4-844d-3cbc243b91e0,0.17715491020318233,1,257,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","kind of a copy of discord for offices. Bit complicated to use, and when sending videos, it makes a shadow file which is impossible to get rid of. and many more notification bugs"
slack-251,75c0f6ef-a008-4e01-8288-9669a172228c,0.17714754550353343,1,163,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Extremely messy, enormously bulky and ridiculously primitive app. This app is something which is not supposed to exist at all. It's super unreliable, bloated and slow. You never get your messages in real time, the layout is incredibly confusing and on top of that it takes 900 MB from my phone's storage! This is unbelievable. This is more than all my other apps out together. Not to mention that there is no ""Mark as read"" option in the pull down menu. The developers seem to be a bunch of idiots."
slack-254,eca9e7f7-d8b6-43e0-bb48-140e722021c1,0.1771472711996599,2,195,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","They disabled support for Android vesions below 8.0. If you just count 7.1, 7.0 and 6.0, that's still 10% of Android users that can no longer use this app from one day to the next. What are we supposed to do? Toss out our otherwise perfectly working phones, and contribute to the global e-waste problem, just so we can keep using Slack? Same with their browser support. Is your browser a bit out of date? Sorry, our website no longer works. Why? No reason, we just don't like that number next to ""version"" in your browser. And no, Slack, I'll say it before your bot bothers to respond: offering me a link to the minimum requirements in no way, shape or form addresses anything I wrote!"
slack-256,c5be5499-ec86-4581-b4ef-cdffc09019df,0.1771309792995453,2,1,"If you're someone whose workday doesn't start at 9 am (or if you find Slackbot alerts first thing in the morning to be less of a pick-me-up and more of a put-me-down), you can now choose when your ""Tomorrow"" or ""Next Week"" reminders will appear. Head over to Preferences > Notifications to set the default that works best for you.",I'm not able to set my profile picture.
slack-254,147133cc-d8f6-4ce6-b8ce-a6cd7a5aae38,0.17711128658718533,1,269,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","how many years has it been and the phantom messages bug is still a thing? slack ought to discontinue the android app, it's so clear that iOS is the only version that mattere in head office."
slack-251,c1adcf40-94f8-4f4c-a149-c52090944ee7,0.1770763007077304,1,33,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Slack is suddenly only pushing private messages and nothing else, no changes have been made. It's as if it's on do not disturb, which it's not. Verified all settings on phone and desktop. Pretty well makes this app useless with no notifications being sent"
slack-254,336aa132-4a71-41d7-9e47-8e480168972f,0.17691698112795431,1,336,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Unable to receive notifications even notifications are in active state. And if I try to open the notification option in slack, it is loading not even open for 2 hours. Worst"
slack-254,be48ceeb-d96a-417d-bdda-8af288a9db0c,0.17681309086211186,1,346,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Messages are always delayed in the app. If u don't keep the app open in ur phone u wll get messages 10 late. & It's very slow to load messages even If u keep it open. While the world is moving to 5G this app is behind 2G
slack-251,2ef4a8a8-d3bf-4e8d-86fc-abad7e5bca65,0.17650199076708625,1,277,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",It says that i cannot use it in a rooted device. And my cellphone is not rooted. 
slack-254,109c27cd-aa5f-4196-baff-559a436852da,0.1764591066925614,1,240,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","When you are typing and you rotate the screen, the text drafted in the chats disappear and you have to type everything again. Please fix this bug."
slack-251,02d30e43-39fd-42d3-a4a3-45ab31942e10,0.17635929346084597,1,14,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Good app but completely useless if slack owners can wipe all your data in a moment without notice just because they think you're from wrong country or of wrong nation. Please stay away from slack - use opensource and selfhosted products.
slack-251,00e321f7-3d9d-4d38-bed0-bbea093b8e23,0.17620685434341432,1,222,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Disappointed. Used to be great to use on the go but now it appears to be no longer supported with my phone. Such a shame.
slack-252,c51f2c0f-1a8a-4ec9-bca1-d69409559a61,0.17618309698606793,1,304,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","I never get notifications, even with the desktop app installed (PC), mobile app (Android). and all notification settings set to ON via email, desktop, and mobile for every single message. For me, no notifications makes it practically unusable."
slack-251,345548d0-74ca-4295-bd14-c7c1c14e2897,0.17598751005919086,2,54,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Literally impossible to log in. You can only log in via ""Magic Links"" in which you must have access to the email on the same device. I can not access my work email on an external device for security reasons, and verifying my email on another device will still not allow my mobile device to sign in. In response to developer comment: No, there is no option to log in with email/password. Clicking ""log in manually"" ONLY provides a field for ""Workspace URL"" which always fails and says ""not valid""."
slack-252,c2e1b844-3da2-482f-bf4c-160994b3fff2,0.17598017454147338,2,17,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",With the latest update it stopped working! How can an update be blocking itself launching on a common used device? So another learning case of avoid updating if something works fine enough 
slack-252,29d04ab6-4034-4bb9-b8f0-4af1bc5b7b09,0.1758526532738297,1,117,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Unable to install slack in my new mobile It will reach 99%and stuck at that point and gives error Can you please help me with that
slack-251,03de44f5-26ba-45f7-ba02-a4a2e1f69dc8,0.17578169107437136,0,123,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Channels get lost from workspaces
slack-252,373e84bb-4d61-47fb-8661-131997949810,0.17574892384665353,1,237,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Cannot download this app. It won't install.
slack-252,d715e6fa-be56-4966-b43f-d1c973c07ace,0.175579618323933,1,188,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Couldn't send messages. Uninstalled and now won't reinstall on my phone.
slack-251,4c24fab5-c980-42ec-b8f4-8023c07aa187,0.17553569493086443,1,189,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Trash, to be honest. Most of web-based client functionality not available. Notifies about messages, but doesn't show them. Can't be relied on."
slack-252,cd3ce201-b006-4c52-82d3-e4c539dd330c,0.17551068067550663,1,152,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Last update made the app slow and sluggish.
slack-252,e0254d61-e235-477c-b357-beee09f1e43d,0.1754203169434159,2,304,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Awful call interface. It's hard for to know if you mic is muted or not, and you can't even see the screen if someone is sharing it. and on top of that, I was dropped off of a call, and I wasn't able to join back in, even though my internet was working fine."
slack-254,af20756f-d1b0-421c-a72e-962d1c1b42c4,0.1752679228782654,0,340,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",App comsumes too much memory and cpu ...
slack-251,37cd62f0-382e-4ff8-a074-3fd604b6d538,0.17515464036361034,1,175,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","This is hands down the worst chat tool I've ever used. Slack is a great name for it though, cause it never works, it just slacks off and decides it's not responding. Absolutely garbage software. Aim was prehistoric and bad to use but it actually let me send messages. How is it that 25 years later slack can't even send a message without freezing and crashing? This is embarrassing..."
slack-251,eab46165-cfa2-4bf2-9250-147fc29f26f1,0.1749951515197754,1,223,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Search feature is so bad on this one, i have literally stopped trying to find files and messages needed for work. Slack, you are unproductive!"
slack-252,b7b71470-2464-4c1a-8da7-fd24ecdeee28,0.17484782898064816,1,358,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",For the last week I have been unable to upload attachments and articles for journals/newspapers to Slack on my Samsung tablet. Most of the functionality of the app seems to have disappeared.
slack-252,e71ffe86-f061-4c2a-a914-407aa730598f,0.17482290506362916,1,192,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Needs to Be Erased!! Extremely difficult app to use ever!!!!!
slack-254,5391e5cc-0696-49eb-8452-7df6f944a0ed,0.17480192878029563,1,208,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Most recent string of updates make Android app unusable. Threads, DMs, etc do not update or show an update dot but not have new content. Really sad when on a business plan, you cannoy trust the app to properly function for business critical functions. Update: would give zero stars if possible. App continues to be extremely buggy, will not load message properly and is often nonfunctional. It's bad enough that I have had work team/Dept stop using and working to stop using company wide."
slack-254,209b1760-88a1-4b45-ad18-345c1514d761,0.17466057538986207,1,248,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Displays the incorrect count of notifications on a channel if a recent @here message comes in
slack-254,f81f0132-c347-48da-9611-fc6023808a14,0.1743941376426003,1,348,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Good on a smartphone, bad on a tablet. The app is obviously only targeted for smartphone users. UPDATE (April 2021) Moreover, recent versions have issues on both my Samsung Note 10+ and on my Tab S7+. On the tablet, screens (i.e. the channel detail view) simply blanks out, and I can't switch channels (full stop, it's just not working even after restarts, app wiping, reinstallations, ...). Similar issues on my phone, but it sometimes works. @SlackHQ - please fix it!"
slack-254,6c1d9e51-356f-4ed8-bc4c-9fb8becb8357,0.17432221571604412,1,202,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Unable to login to this app. It says ""can't sign in from this screen because this app doesn't comply with Google's embedded webview policy"
slack-252,7c25138f-cdd8-47cf-8978-1b00d6e3c7b5,0.17427056287897044,1,250,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Slack is no longer notifying me of any messages. I have checked all the settings multiple times and I ended up missing a class zoom call because of it.
slack-254,3875c3bf-709d-4c56-9715-2195dc97ffa8,0.17424357815792688,1,80,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Messages are coming late on mobile... After reinstallation I'm not able to signup.. it's shows error ""Something went wrong"""
slack-252,73bf2016-2d2d-4265-aec5-19cf782abf05,0.1742102895464216,1,25,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Slow, buggy and just pointless to use"
slack-254,8a917f6d-3186-4ca4-afb9-8229c9e7435e,0.1740395317686365,1,163,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",I successfully used Slack on my phone for over a year. Then I got the notification that I can no longer use it on my device. This is very disappointing. An app forcing me to buy a new device feels like it's really the wrong way round.
slack-251,161a7519-896a-4b76-a421-ae45e49a7320,0.17388296165773948,1,202,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","App keeps disconnecting every 2 minutes. Also, sent pictures stay in the buffer, and the app pesters at you to resend with no option to cancel but to clean the cache"
slack-250,193015dc-b9ea-4fc2-b818-c71eecbb958e,0.17376015067100525,1,137,"Dash on over to the Quick Switcher to find that searches will more accurately return channels with dashes in their names. If your hopes were previously dashed, we ask for a dash of forgiveness and wish to say you're looking very dashing today.",Notifications are broken on mobile
slack-252,0d6419ac-427b-48a5-b6f2-caf6e232c06d,0.1728259597505842,1,359,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Can not make a more broken app
slack-252,e7d9455c-dc62-40e9-a500-2588bf6dd41b,0.172769562403361,2,317,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",total fail in on a Chromebook. It shows nothing on the channels.
slack-254,6d5055d7-35f7-4d50-8734-3a9c7330bc91,0.17276155450127342,1,339,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","after using the tablet version apps futher it is clear that the developer doesn't realy care about quality of the product. here is what i found so far 1. search bar completely useless. when i search something on the search bar the apps show black screen when i click the result; 2. ""You"" tab is not available on the tablet version (phone version available) 3. ""Mentions"" tab is not available on the tablet version (phone version available) 4. ""DMs"" tab is not available on the tablet version"
slack-254,45215851-2532-461d-8db8-a37c39394dd0,0.17276084864581076,1,34,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Horrible, keep crashing, sees like a WebView. Doesn't show messages properly, the huddle keeps crashing the app and doesn't even think to use a normal call. Unfortunately it's became a quite necessary to use it since the mobile app it's not practical to use it and it's too bad as the slack android app."
slack-251,f645b6d9-e2cd-4549-846b-13294d8434e8,0.17275058693355985,1,298,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Sometimes we never get notifications, it's real pain. I sit back with a impression that no DMs but all of sudden when I open I end up seeing messages which arrived 5-6 hours ago. Pathetic !!"
slack-254,bc1e9992-570b-46fd-b192-2fbd71f60a09,0.17274619681494577,1,187,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Delayed notifications on Android 9. Mi A1
slack-251,5495f2e7-068e-4531-a1c6-306d410f6e5d,0.1722082701596347,1,154,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",It used to drop calls around 1-2 times per use. Now I can't take myself of Do Not Disturb which has made the app entirely unusable. This is happening on my older model Android and also on my friends new iPhone. Negative stars.
slack-254,1ff9b968-11a8-4e49-94bf-2f5ef98c4e67,0.1720787856636978,1,335,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",This is frustrating...I am not able to connect to my slack workspace. I reinstalled the app but it's the same problem again. At first I was atleast able to see my channels and messages now it doesn't even log in
slack-252,f9ab108a-42b2-4c62-9d4b-2e89872008aa,0.17199845427558536,1,138,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Can't install in OnePlus 7T , ended up an issue and can't install. Reported multiple times to feedback email but no response"
slack-254,6ee909f6-e8fd-4ab5-888a-fbfe1f48b70b,0.17191021442413332,0,152,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",I reset my phone and now I cannot install Slack anymore
slack-254,46e8020a-e80b-4e9a-bcbb-13a42c16d430,0.17165163887871637,1,221,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Authentication sucks and the OTP never arrives and the back up codes are useless. Waste of my time !
slack-251,22c0f9b2-7ea6-4035-8907-4de23416907b,0.17118602006331735,1,192,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",I have recently been facing too many issues with slack. Messages do not pop up. And the most recent issue is that slack is not connecting to my mobile network due to which it shows me as offline and i am unable to send or receive messages over slack.
slack-251,65197ab7-2afd-424c-8329-7189ffe4ed4b,0.1711360216140747,0,17,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Single sign on does not work, I can't even log into my account"
slack-254,5495f2e7-068e-4531-a1c6-306d410f6e5d,0.1711049405011264,1,140,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",It used to drop calls around 1-2 times per use. Now I can't take myself of Do Not Disturb which has made the app entirely unusable. This is happening on my older model Android and also on my friends new iPhone. Negative stars.
slack-254,f79c351a-f792-4cc8-bca0-2a316df2b6d1,0.1710584878921509,0,296,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Latest update awful. Cant use app at all.
slack-252,b7f8b80c-fd3a-486f-86cf-2d571b0fe494,0.17098694412331833,2,193,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",I have to many problems with Slack. HORRIBLE APP. Too much information lost trusting in this app. PLEASE AVOID.
slack-254,698125d6-6c8d-4297-97fb-31c34c60d147,0.17082733330519306,1,14,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","I crash on startup. This is fixed by clearing the cache. But anyway because of the problem, I rate the app 3 stars"
slack-251,f375f2ce-77fa-4ef3-9527-f714b3668d7d,0.17073364655176798,1,314,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Experiencing very bad service of this app. Unable to sign in with my organization email id as not getting the Authentication Codes to mobile.
slack-252,ad4a714d-8b75-4764-a913-19a4638ef037,0.17045233249664307,0,346,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Missing notifications. Notifications are too much delayed or missed.
slack-252,a6e6475d-419a-4fcb-a7af-0a6308c25752,0.1702696788311005,1,26,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",This app is very bad
slack-251,f3c3febd-eff8-4e8b-937c-a7712484db73,0.1701936331662265,1,101,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Finally managed to stop Slack closing every time it was minimised, and then the widgets disappeared. I had direct DM widgets set up and they just vanished, as did the option to create more. In fact there are no slack widgets showing at all."
slack-251,9649f304-13b0-4537-b1cd-71ce4f032632,0.17005428409576417,1,192,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","What is wrong with slack today? Unable to send and receive messages, so i uninstalled and reinstalled it, now i am unable to sign in."
slack-254,6e7bae4e-0f21-45e8-99e1-21f9592381b6,0.16962076822916666,1,97,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Message notification comes very late, this issue has to be addressed immediately, often get scoldings from my boss for not attending the messages immediately"
slack-249,7584b244-de7a-4392-9bcf-cec90a0725b9,0.16943754298346383,1,320,"A little reminder as you go about your day: The world is a more unique place simply because you're a part of it, and you've impacted others in ways you can't imagine. Oh, and no big changes to the app this time. Happy messaging.",Barely functional. Calling experience is not good.
slack-254,a6203817-0ca3-4612-922b-406dcd18bf8b,0.16901403835841589,1,17,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Terrible phone app. Cuts off the minute I join calls. I'm sick of it
slack-254,c7f6a8ad-5d55-4c60-be48-1bf4a4d24c8f,0.1685640938141767,1,194,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Was good until stopped supporting older Android, its pretty unhappy decision. They should have rater discontinue calls / huddle but keep messaging. This way they've effectively just cut their paying users, not a professional move."
slack-252,6a1744b8-9ed7-4000-8ffe-33653114eb11,0.1684066891670227,1,293,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",It keeps stopping every time I try to open the app. It won't open at all.
slack-251,d715e6fa-be56-4966-b43f-d1c973c07ace,0.1679394245147705,0,188,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Couldn't send messages. Uninstalled and now won't reinstall on my phone.
slack-251,dc5c9714-1e29-44a0-a0fa-1aefd860cd4f,0.1678816406350387,1,227,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Trash. Clueless designers making the experience worse and worse with every update just for the sake of change. Reminder.
slack-251,f097ffcd-0f06-47e0-99d6-ec30b331c4e2,0.16777588877567026,1,143,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Totally useless app. I can't login using my email ID. Why do I have to have workspace URL. If I don't have workspace URL, I have to login to email from this device and then confirm email. Such a unnecessary way of login."
slack-254,77647308-da36-4589-b21e-2fb4a1bbf99d,0.16771243312142112,1,300,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Notifications don't work. Randomly either don't show up, or flash up momentarily and then vanish. Even worse, the app sets the message as read, so I can't see which channel it came from. Multiple times a day I have to manually cycle through all my channels to see what I've missed. Getting notifications on the phone breaks the entire tracking system. Amazing Slack can't figure out a problem solved by every other messaging app I use. Seems they don't think it's their problem."
